ID,Tweet,Cleaned_Tweet,Category,Relevance,Sentiment
1854003523954053123,มึงเป็นเหี้ยไรมากปะอี #เน็ตทรู ค่ายเหี้ยนี่คือสิ่งที่ต่ำที่สุดในวรรณะอินเดีย ไอสังคัง หน้าเหี้ย สารเลว ทราม กูจะคุยกับเพื่อน ๆ ไอสรัส อย่าช้าให้มันมาก,มึงเป็นเหี้ยไรมากปะอี  ค่ายเหี้ยนี่คือสิ่งที่ต่ำที่สุดในวรรณะอินเดีย ไอสังคัง หน้าเหี้ย สารเลว ทราม กูจะคุยกับเพื่อน ๆ ไอสรัส อย่าช้าให้มันมาก,เน็ตทรู,irrelevant,negative
1758030905351016836,ยินดีด้วยกับน้องพา จากเซนโยด้วยค่าา หลังจาก #ทำพอร์ต กันมาอย่างยาวนาน ก็สอบติดไปถึง 3 ที่ ทั้ง #ศิลปากร #เกษตรศาสตร์ #แม่ฟ้าหลวง คิดถึงมาก ๆ สอนเมื่อไรมีแต่ความสนุก เรียนไปขำไปเม้าไป #dek67 #พอร์ตฟอลิโอ #พอร์ตโฟลิโอ #พอร์ตยื่นมหาลัย #รอบพอร์ต #ทำportfolio,ยินดีด้วยกับน้องพา จากเซนโยด้วยค่าา หลังจาก  กันมาอย่างยาวนาน ก็สอบติดไปถึง 3 ที่ ทั้ง    คิดถึงมาก ๆ สอนเมื่อไรมีแต่ความสนุก เรียนไปขำไปเม้าไป,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,positive
1792400214827081846,ยินดีต้อนรับน้องๆทุกคนที่ติดคณะสัตวแพทยศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ด้วยนะคะ สามารถสแกนคิวอาร์โค้ดเพื่อเข้ากลุ่มไลน์vet88 ได้เลยน้าาา #ทีมมก #มก #Tcas67 #DEK67 #สัตวแพทย์ #เกษตรศาสตร์ #บางเขน #เด็กซิ่ว,ยินดีต้อนรับน้องๆทุกคนที่ติดคณะสัตวแพทยศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ด้วยนะคะ สามารถสแกนคิวอาร์โค้ดเพื่อเข้ากลุ่มไลน์vet88 ได้เลยน้าาา,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1837846232280002724,ย้ายค่ายแหละ อุเกินนนน #เน็ตทรู,ย้ายค่ายแหละ อุเกินนนน,เน็ตทรู,relevant,negative
1836331778409402545,ย้ายจากค่ายเขียวมาใข้เน็ตค่ายเหี้ยนี่ปีกว่ากูบอกเลยเน็ตเหี้ยทุกเดือนมันจะมีวันที่อยู่ๆก็ส้นตีนห่าเหวขึ้นมาเองงงๆบางซึ่งกูงงมากว่าเป็นเหี้ยอะไรเสาสัญญาณไม่พอก็ไม่ซื้อใหม่นะอัดเสานึงใช้ทั้งอำเภอมั้งอีดอกทองราคาเน็ตนี่แพงชิบหายส่วนคุณภาพเหี้ยชิบหาย #เน็ตทรู,ย้ายจากค่ายเขียวมาใข้เน็ตค่ายเหี้ยนี่ปีกว่ากูบอกเลยเน็ตเหี้ยทุกเดือนมันจะมีวันที่อยู่ๆก็ส้นตีนห่าเหวขึ้นมาเองงงๆบางซึ่งกูงงมากว่าเป็นเหี้ยอะไรเสาสัญญาณไม่พอก็ไม่ซื้อใหม่นะอัดเสานึงใช้ทั้งอำเภอมั้งอีดอกทองราคาเน็ตนี่แพงชิบหายส่วนคุณภาพเหี้ยชิบหาย,เน็ตทรู,relevant,negative
1845156177077993607,ย้ายมา ฟินโมบาย เน็ตแรงมาก เสียอย่างเดียวเสาทรู เหมือนเดิม ควยเอ้ย #เน็ตทรู,ย้ายมา ฟินโมบาย เน็ตแรงมาก เสียอย่างเดียวเสาทรู เหมือนเดิม ควยเอ้ย,เน็ตทรู,relevant,negative
1660348104267423744,รบกวนช่วยรีหน่อยค่ะ เวลาประมาณ 23.40 น. ใครที่ขับรถผ่านบริเวณสะพานข้ามแยกเกษตรฝั่งขาออก (ฝั่งม.เกษตร) แล้วพบเห็นอุบัติเหตุรถปิ๊กอัพชนรถจักรยานยนต์ รบกวนติดต่อเรามาหน่อยได้มั้ยคะ พอดีผู้ประสบเหตุเป็นพี่ชายเรา คนขับชนแล้วหนีค่ะ #อุบัติเหตุ #รถชน #เกษตรบางเขน #เกษตรศาสตร์,รบกวนช่วยรีหน่อยค่ะ เวลาประมาณ 23.40 น. ใครที่ขับรถผ่านบริเวณสะพานข้ามแยกเกษตรฝั่งขาออก (ฝั่งม.เกษตร) แล้วพบเห็นอุบัติเหตุรถปิ๊กอัพชนรถจักรยานยนต์ รบกวนติดต่อเรามาหน่อยได้มั้ยคะ พอดีผู้ประสบเหตุเป็นพี่ชายเรา คนขับชนแล้วหนีค่ะ,มหาวิทยาลัยเกษตรศาสตร์,relevant,negative
1830123422208192872,รวม 10 เรื่องอยากให้รู้ ก่อนเข้าม.เกษตร! มีวิชาอะไรที่ต้องลงบ้าง ชื่อเรียกแปลก และความเชื่อของเด็กมหาลัยนี้เป็นยังไง มาดูกัน! . อ่านต่อบทความฉบับเต็ม ที่ https://thestudy-th.com/blog/6474/10storyku… . #thestudy #เรื่องน่ารู้ #ความเชื่อ #มเกษตร #เกษตรแฟร์ #มหาวิทยาลัยเกษตรศาสตร์ #เกษตรศาสตร์ #KU,รวม 10 เรื่องอยากให้รู้ ก่อนเข้าม.เกษตร! มีวิชาอะไรที่ต้องลงบ้าง ชื่อเรียกแปลก และความเชื่อของเด็กมหาลัยนี้เป็นยังไง มาดูกัน! . อ่านต่อบทความฉบับเต็ม ที่ https://thestudy-th.com/blog/6474/10storyku… .,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1695061374710272339,"#ThePlannerEducation รวมมาให้ครบจบในเธรดนี้แล้ว กับ ""หลักสูตรอินเตอร์จาก 10 มหา'ลัยรัฐ"" สมัครติว http://bit.ly/3AVZOt6 #DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร #มศว #muic #suic #swu #kmitl #dek68 #dek69 #tcas67","รวมมาให้ครบจบในเธรดนี้แล้ว กับ ""หลักสูตรอินเตอร์จาก 10 มหา'ลัยรัฐ"" สมัครติว http://bit.ly/3AVZOt6",มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1783681490318143902,รศ. ดร.วีระภาส คุณรัตนสิริ รองคณบดีฝ่ายสารสนเทศ บัณฑิตวิทยาลัย กล่าวเปิดการอบรมเชิงปฏิบัติการ การใช้งาน iThesis ออนไลน์ ผ่านโปรแกรม Cisco WebEx ให้แก่นิสิตระดับบัณฑิตศึกษาของ มก. เมื่อวันที่ 24 เม.ย. 2567 #เกษตรศาสตร์ #บัณฑิตวิทยาลัย #Kasetsart #KU #GradKU #iThesis #KUiThesis,รศ. ดร.วีระภาส คุณรัตนสิริ รองคณบดีฝ่ายสารสนเทศ บัณฑิตวิทยาลัย กล่าวเปิดการอบรมเชิงปฏิบัติการ การใช้งาน iThesis ออนไลน์ ผ่านโปรแกรม Cisco WebEx ให้แก่นิสิตระดับบัณฑิตศึกษาของ มก. เมื่อวันที่ 24 เม.ย. 2567,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1831505054320488563,รอบ 3 แอดมิชชัน (Admission) สมัคร : 6 - 12 พ.ค. 68 รอบ 4 รับตรง (Direct Admission) เปิดรับแค่บางคณะ จะประกาศรายละเอียดให้ทราบภายหลัง . #TCASter #Mytcas #TCAS68 #DEK68 #มปลาย #มก #เกษตรศาสตร์ #มหาวิทยาลัยเกษตรศาสตร์ #เกษตร #KU #รอบพอร์ต #พอร์ตฟอลิโอ #portfolio #รอบ1,รอบ 3 แอดมิชชัน (Admission) สมัคร : 6 - 12 พ.ค. 68 รอบ 4 รับตรง (Direct Admission) เปิดรับแค่บางคณะ จะประกาศรายละเอียดให้ทราบภายหลัง .,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1842749617294958793,"รอบที่แล้วเน็นล่ม no internet , เหลือ 3G 1 ขีด เป็นอยู่ 13 วันเต็มๆ ถามอะไรไปได้แต่คำตอบเดิมๆ จะย้ายค่ายก็ไม่ยอมให้ย้ายง่ายๆ นี่ล่มแค่รัศมีหมู่บ้านจัดสรร 1 กิโลยังใช้เวลาแก้ขนาดนี้ พึ่งจะใช้ได้วันที่ 28 ที่ผ่านมา วันนี้เอาอีกละ #เน็ตทรู","รอบที่แล้วเน็นล่ม no internet , เหลือ 3G 1 ขีด เป็นอยู่ 13 วันเต็มๆ ถามอะไรไปได้แต่คำตอบเดิมๆ จะย้ายค่ายก็ไม่ยอมให้ย้ายง่ายๆ นี่ล่มแค่รัศมีหมู่บ้านจัดสรร 1 กิโลยังใช้เวลาแก้ขนาดนี้ พึ่งจะใช้ได้วันที่ 28 ที่ผ่านมา วันนี้เอาอีกละ",เน็ตทรู,relevant,negative
1850934780319474174,รอแชทกับพนง.ทรูจนท้อแล้ว จะได้คุยกี่โมงน้ออออ ส่องไปตั้งแต่ 22.47 ตอนนี้ยังไม่ได้คุยเลยคุรพรี่ #เน็ตทรู,รอแชทกับพนง.ทรูจนท้อแล้ว จะได้คุยกี่โมงน้ออออ ส่องไปตั้งแต่ 22.47 ตอนนี้ยังไม่ได้คุยเลยคุรพรี่,เน็ตทรู,relevant,negative
1636336033259483137,รับ #ย้ายค่าย รับเปลี่ยนเบอร์เติมเงิน มาเป็น AIS #รายเดือน สะดวกสบาย ไม่ต้องไปศูนย์ รวดเร็วทันใจ #โปรเน็ตAis #เน็ตเอไอเอส,รับ  รับเปลี่ยนเบอร์เติมเงิน มาเป็น AIS  สะดวกสบาย ไม่ต้องไปศูนย์ รวดเร็วทันใจ,เน็ตเอไอเอส,relevant,positive
1827160550863991153,รับเชิญ ม.#เกษตรศาสตร์ ร่วมเสวนาโครงการพัฒนานิสิต เรื่อง สิทธิเด็ก : ยุติการลงโทษทางกายของเด็กในกรณีผู้ปกครองทำโทษบุตรโดยใช้ความรุนแรง จากที่สภารับหลักการแก้ ปพพ.#ประเทศนี้ไม่ตีเด็ก นิสิตสะท้อนความเห็นทั้งทาง กม. ทางจิตวิทยา และทางสังคม ที่เป็นประโยชน์ต่อการแก้ไข กม.#พรรคประชาชน,รับเชิญ ม. ร่วมเสวนาโครงการพัฒนานิสิต เรื่อง สิทธิเด็ก : ยุติการลงโทษทางกายของเด็กในกรณีผู้ปกครองทำโทษบุตรโดยใช้ความรุนแรง จากที่สภารับหลักการแก้ ปพพ. นิสิตสะท้อนความเห็นทั้งทาง กม. ทางจิตวิทยา และทางสังคม ที่เป็นประโยชน์ต่อการแก้ไข กม.,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1846070803416444938,รำคาญจริงจะย้ายค่ายจริงๆละ #เน็ตทรู,รำคาญจริงจะย้ายค่ายจริงๆละ,เน็ตทรู,relevant,negative
1746373013745066119,ร้านเปิดนะครับ สั่งได้ตลอดพร้อมส่งเลยครับ เปิดร้านทุกวัน ทักมาสอบถามก่อนได้ครับ #ฟาเทค #ยาน้ำ #เขียวเหลืองราคาส่ง #ห้วยขวาง #ลาดพร้าว #รัชดา #ดินแดง #พระราม9 #จรัญ #ปทุมวัน #รัชโยธิน #พหลโยธิน #อนุสาวรีย์ #เกษตรศาสตร์ #ประชาสงเคราะห์ #อโศก #ลาดปลาเค้า,ร้านเปิดนะครับ สั่งได้ตลอดพร้อมส่งเลยครับ เปิดร้านทุกวัน ทักมาสอบถามก่อนได้ครับ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,positive
1813777320853028866,ลุยลีกรอง! 𝗔𝗞𝟵 ย้ายซบ เกษตรศาสตร์ เอฟซี #ChangsuekTransferNews #อดิศักดิ์ ไกรษร กองหน้าดีกรีทีมชาติไทย เปิดตัวร่วมทัพ #เกษตรศาสตร์ เอฟซี อย่างเป็นทางการ เตรียมลุยศึก ไทยลีก 2 ฤดูกาล 2024/25 ภายหลังหมดสัญญากับ ทรู แบงค็อก ยูไนเต็ด #ช้างศึก #ทีมชาติไทย #ThaiLeague2,ลุยลีกรอง! 𝗔𝗞𝟵 ย้ายซบ เกษตรศาสตร์ เอฟซี   ไกรษร กองหน้าดีกรีทีมชาติไทย เปิดตัวร่วมทัพ  เอฟซี อย่างเป็นทางการ เตรียมลุยศึก ไทยลีก 2 ฤดูกาล 2024/25 ภายหลังหมดสัญญากับ ทรู แบงค็อก ยูไนเต็ด,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1853418680740381099,#เน็ตทรู ล่มนานมากกกก เพราะว่าอะไรอะงง ทั้งที่เมื่อก่อนยังดี ๆ อยู่เลย หงุดหงิดอะ ตังก็จ่าย ต้องมาเจออะไรแบบนี้อีก ถ้ายังล่มอีก คงต้องเปลี่ยนละ เซ็ง,ล่มนานมากกกก เพราะว่าอะไรอะงง ทั้งที่เมื่อก่อนยังดี ๆ อยู่เลย หงุดหงิดอะ ตังก็จ่าย ต้องมาเจออะไรแบบนี้อีก ถ้ายังล่มอีก คงต้องเปลี่ยนละ เซ็ง,เน็ตทรู,relevant,negative
1849365375353512362,ล่าสุด สรุปเราเป็นคนเดียวหรือมันล่มอยู่ล่ะ #เน็ตทรูล่ม #เน็ตทรู #ทรูมูฟล่ม #หมูเด้ง,ล่าสุด สรุปเราเป็นคนเดียวหรือมันล่มอยู่ล่ะ,เน็ตทรู,relevant,negative
1854722554415448455,วันนี้ #เน็ตทรู ขี้หีอีกแล้ว ปัญญาอ่อนไม่จบไม่สิ้น อีค่ายตัวตลก ชั้นต่ำ สวะ อีกไม่ช้ากูจะเปลี่ยนแล้วถ้ามึงยังโง่แบบนี้อยู่,วันนี้  ขี้หีอีกแล้ว ปัญญาอ่อนไม่จบไม่สิ้น อีค่ายตัวตลก ชั้นต่ำ สวะ อีกไม่ช้ากูจะเปลี่ยนแล้วถ้ามึงยังโง่แบบนี้อยู่,เน็ตทรู,relevant,negative
1753447682738450548,วันนี้ 2 กุมภาพันธ์ #ครบรอบ81ปี #เกษตรศาสตร์ ข้าพระพุทธเจ้า ในนามนิสิตเก่า KU น้อมรำลึกในพระมหากรุณาธิคุณ ----------- 2 กุมภาพันธ์ พ.ศ. 2486 สถาปนามหาวิทยาลัยเกษตรศาสตร์,วันนี้ 2 กุมภาพันธ์   ข้าพระพุทธเจ้า ในนามนิสิตเก่า KU น้อมรำลึกในพระมหากรุณาธิคุณ ----------- 2 กุมภาพันธ์ พ.ศ. 2486 สถาปนามหาวิทยาลัยเกษตรศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1852514991859265814,วันนี้ที่หน้าบ้านขึ้น True-T 4G คืออะไร อยากรู้เลยลองเทสดู โอ้โห ดาวน์โหลดพุ่งเลย #เน็ตทรู,วันนี้ที่หน้าบ้านขึ้น True-T 4G คืออะไร อยากรู้เลยลองเทสดู โอ้โห ดาวน์โหลดพุ่งเลย,เน็ตทรู,relevant,positive
1839198830002319490,วันนี้มีใครเน็ตอืดเน็ตช้าหมุนมันทุกแอปบ้างมั้ยคะ เราหมุนทุกแอป ทวิตก็เพิ่งจะเข้าค้นหาอะไรได้ รีเครื่องสามสี่รอบก็อืดตอนแรกนึกว่าเป็นที่เครื่อง #เน็ตทรู,วันนี้มีใครเน็ตอืดเน็ตช้าหมุนมันทุกแอปบ้างมั้ยคะ เราหมุนทุกแอป ทวิตก็เพิ่งจะเข้าค้นหาอะไรได้ รีเครื่องสามสี่รอบก็อืดตอนแรกนึกว่าเป็นที่เครื่อง,เน็ตทรู,relevant,negative
1834102292213375217,วันนี้เน็ตทรูใช้งายไม่ได้เลย #ทรู #เน็ตทรู #ทรูมูฟ #true #truemove ทรูมูฟ สงสัยได้มูฟไปเอไอเอส,วันนี้เน็ตทรูใช้งายไม่ได้เลย      ทรูมูฟ สงสัยได้มูฟไปเอไอเอส,เน็ตทรู,relevant,negative
1710271184476987559,วิศวะอินเตอร์ #เกษตรศาสตร์ หลักสูตร IUP vs IDDP เรียนวิศวะเหมือนกัน แต่หลักสูตรเป็นวิศวะกันคนละสายเลยจ้า สมัครติว http://bit.ly/3AVZOt6 #เรียนGED #เรียนไอเอลที่ไหนดี #สอบเทียบged #ทีมเกษตรศาสตร์ #ทีมมก #ทีมKU #KU #มก #DEK67 #DEK68 #TCAS #TCAS67 #ติวGEDที่ไหนดี #ADMISSION,วิศวะอินเตอร์  หลักสูตร IUP vs IDDP เรียนวิศวะเหมือนกัน แต่หลักสูตรเป็นวิศวะกันคนละสายเลยจ้า สมัครติว http://bit.ly/3AVZOt6,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1851321289971286173,สงสัยคือเน็ตค่ายนี้มันจะทำคุณภาพให้สมราคาจนจบโปรจะมีใครเสียประโยชน์จนขาดอากาศหายใจตายมั้ยเน็ตเหี้ยเหลือเกินกูว่าสมัยเน็ตวันละ9฿ ยังแรงกว่าวันละ 34฿ ตอนนี้อ่ะตอนนี้คือมึงเป็นเหี้ยอะไรนักหนาเน็ตเหี้ยพนักงานaiเหี้ยหมดทุกอย่างจนกุจะแจ้งกสทชละ @TrueMoveH #เน็ตทรู,สงสัยคือเน็ตค่ายนี้มันจะทำคุณภาพให้สมราคาจนจบโปรจะมีใครเสียประโยชน์จนขาดอากาศหายใจตายมั้ยเน็ตเหี้ยเหลือเกินกูว่าสมัยเน็ตวันละ9฿ ยังแรงกว่าวันละ 34฿ ตอนนี้อ่ะตอนนี้คือมึงเป็นเหี้ยอะไรนักหนาเน็ตเหี้ยพนักงานaiเหี้ยหมดทุกอย่างจนกุจะแจ้งกสทชละ @TrueMoveH,เน็ตทรู,relevant,negative
1682350613080977408,สนามแรกของนักเรียน นักศึกษา #KU #เกษตรศาสตร์ #ม็อบ21กรกฎา66,สนามแรกของนักเรียน นักศึกษา,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1865717677505040411,สภาพ เข้าแอพตัวเองยังช้า @TrueMoveH #เน็ตทรู,สภาพ เข้าแอพตัวเองยังช้า @TrueMoveH,เน็ตทรู,relevant,negative
1640602403954368512,สมัครเน็ตบ้าน เร็ว แรง 399 บาท/เดือน #โปรเน็ตAis #เน็ตเอไอเอส,สมัครเน็ตบ้าน เร็ว แรง 399 บาท/เดือน,เน็ตเอไอเอส,relevant,positive
1855614967669829760,สมัครเน็ตแพง แต่ให้ใช้แค่นี้ บ้าป่าวไอ้ชาย #เน็ตทรู,สมัครเน็ตแพง แต่ให้ใช้แค่นี้ บ้าป่าวไอ้ชาย,เน็ตทรู,relevant,negative
1828466577462956124,สมัครแพ็กอีกอย่าง ได้อีกอย่าง หลอกลวงผู้บริโภค #net #เน็ตaisซิมใหม่ #เน็ตaisไม่ลดสปีด #เน็ตAIS #เน็ตวันทูคอล #AIS5G #เน็ตไม่อั้นไม่ลดสปีด #เน็ตไม่อั้น #โปรเน็ตais #เน็ตฟลิกซ์ #เน็ตเอไอเอส #เน็ตมือถือ #เน็ตais #ais #Ais #เน็ตไม่ลดสปีด #วันทูคอล #AISFibre #AISPLAY #เน็ตฟลิกซ์ไทย,สมัครแพ็กอีกอย่าง ได้อีกอย่าง หลอกลวงผู้บริโภค,เน็ตเอไอเอส,relevant,negative
1711665697183687021,สมเด็จเจ้าฟ้าฯ กรมพระศรีสวางควัฒน วรขัตติยราชนารี เสด็จแทนพระองค์ไปพระราชทานปริญญาบัตรแก่ผู้สำเร็จการศึกษาจากมหาวิทยาลัยเกษตรศาสตร์ ประจำปีการศึกษา 2565 เป็นวันแรก #TV5HD_Online #ททบ5 #กรมพระศรีสวางควัฒน #เกษตรศาสตร์ #พระราชทานปริญญาบัตร,สมเด็จเจ้าฟ้าฯ กรมพระศรีสวางควัฒน วรขัตติยราชนารี เสด็จแทนพระองค์ไปพระราชทานปริญญาบัตรแก่ผู้สำเร็จการศึกษาจากมหาวิทยาลัยเกษตรศาสตร์ ประจำปีการศึกษา 2565 เป็นวันแรก,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1864652561124610477,สรุปแล้วเราไม่ได้รับการช่วยเหลือจากแอดมินในการแก้ปัญหา เพราะในเดมก็ตอบอะไรไม่รู้เรื่อง ได้แต่มาพิมข้อความเมนชั่นดีๆไปวันๆ @TrueMoveH #เน็ตทรู,สรุปแล้วเราไม่ได้รับการช่วยเหลือจากแอดมินในการแก้ปัญหา เพราะในเดมก็ตอบอะไรไม่รู้เรื่อง ได้แต่มาพิมข้อความเมนชั่นดีๆไปวันๆ @TrueMoveH,เน็ตทรู,relevant,negative
1839094189268562207,สวยงามนะครับ ทักได้ป่าว #บางเขน #เกษตรศาสตร์ #BTS พหลโยธิน59,สวยงามนะครับ ทักได้ป่าว    พหลโยธิน59,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1818317844528160917,สวัสดีค่ะ ขอสอบถามคนที่ติดตัวจริงในรอบ1 คณะมนุษยศาสตร์ เอกภาษาจีนหน่อยค่ะ พอดีอยากทราบเกี่ยวกับพอร์ตนิดหน่อยค่ะ #เกษตรศาสตร์ #มก #ทีมมก #kasetsart #ku #dek66 #dek67 #DEK68,สวัสดีค่ะ ขอสอบถามคนที่ติดตัวจริงในรอบ1 คณะมนุษยศาสตร์ เอกภาษาจีนหน่อยค่ะ พอดีอยากทราบเกี่ยวกับพอร์ตนิดหน่อยค่ะ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1833322533451665727,สวัสดีค่ะมีพี่ ๆ สามารถให้คำปรึกษาเกี่ยวกับคณะมนุษยศาสตร์ มก ได้ไหมคะ พอดีสนใจที่อยากจะเข้าคณะนี้ค่ะ #เกษตรศาสตร์ #มก #ku #dek68วันนี้ทำอะไร #dek68 #TCAS68,สวัสดีค่ะมีพี่ ๆ สามารถให้คำปรึกษาเกี่ยวกับคณะมนุษยศาสตร์ มก ได้ไหมคะ พอดีสนใจที่อยากจะเข้าคณะนี้ค่ะ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1836358410289451196,สอบถามพี่ๆที่เข้ารับปริญญาเกษตรปีที่แล้วหน่อยค่า ว่าเข้ารับ แต่งหน้ายังไงได้บ้าง ตรวจอะไรบ้าง คอนเทคเลนส์ใส่แบบไหนได้บ้างคะ คือหาข้อมูลแล้วมอบอกไม่บอกอะไรเกี่ยวกับคอนเทคเลนส์เลยแงงง #รับปริญญาเกษตร #มก #เกษตรศาสตร์ #ku,สอบถามพี่ๆที่เข้ารับปริญญาเกษตรปีที่แล้วหน่อยค่า ว่าเข้ารับ แต่งหน้ายังไงได้บ้าง ตรวจอะไรบ้าง คอนเทคเลนส์ใส่แบบไหนได้บ้างคะ คือหาข้อมูลแล้วมอบอกไม่บอกอะไรเกี่ยวกับคอนเทคเลนส์เลยแงงง,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1864139568901181804,สัญญาณกระจอกมาก ต้องให้ด่าทุกเดือนมั้ง #เน็ตทรู,สัญญาณกระจอกมาก ต้องให้ด่าทุกเดือนมั้ง,เน็ตทรู,relevant,negative
1863137226668048460,สัญญาณทรูมันกระจอกจริงๆ #เน็ตทรู,สัญญาณทรูมันกระจอกจริงๆ,เน็ตทรู,relevant,negative
1834590613561614454,สัญญาณทรูแมีงล่มทั้งประเทศละจริง #เน็ตทรู,สัญญาณทรูแมีงล่มทั้งประเทศละจริง,เน็ตทรู,relevant,negative
1834163168584864061,สัญญาณเน็ตหายมาหลายวันละ แจ้งไปก็ไม่ได้อะไร #เน็ตทรู @TrueMoveH,สัญญาณเน็ตหายมาหลายวันละ แจ้งไปก็ไม่ได้อะไร  @TrueMoveH,เน็ตทรู,relevant,negative
1863057810805899516,สัมมก.ต้องปริ้นพอร์ตมั้ยคะ #DEK68 #เกษตรศาสตร์,สัมมก.ต้องปริ้นพอร์ตมั้ยคะ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1867565201098469687,#เน็ตทรู สามวันมานี้ฉันท้อมาก กว่าจะโหลดอะไรได้แต่ละอย่าง ทำงานแข่งกับเวลาแต่สภาพเน็ต....แย่มาก นี่คือเหตุผลที่เวิร์ดไม่ซิงก์กับวันไดรฟ์จนฉันต้องทำงานซ้ำซ้อนป้ะเนี่ย,สามวันมานี้ฉันท้อมาก กว่าจะโหลดอะไรได้แต่ละอย่าง ทำงานแข่งกับเวลาแต่สภาพเน็ต....แย่มาก นี่คือเหตุผลที่เวิร์ดไม่ซิงก์กับวันไดรฟ์จนฉันต้องทำงานซ้ำซ้อนป้ะเนี่ย,เน็ตทรู,relevant,negative
1849486305836822721,สามวันเน็ตยังกากไม่หาย ทำอะไรไม่ได้จนต้องสลับมาใช้รายวันค่ายเขียวรอ เมื่อไหร่จะแก้ไขให้มันสมราคาโปร #เน็ตทรู,สามวันเน็ตยังกากไม่หาย ทำอะไรไม่ได้จนต้องสลับมาใช้รายวันค่ายเขียวรอ เมื่อไหร่จะแก้ไขให้มันสมราคาโปร,เน็ตทรู,relevant,negative
1665622712612532224,สินค้ามือสอง ราคาปุกปิกก~~ เรากำลังจะย้ายออกจากหอแถว ม.เกษตร บางเขน สิ้นเดือนนี้ เลยขอมาเปิดแผงขายของ #dek66 #เกษตรศาสตร์,สินค้ามือสอง ราคาปุกปิกก~~ เรากำลังจะย้ายออกจากหอแถว ม.เกษตร บางเขน สิ้นเดือนนี้ เลยขอมาเปิดแผงขายของ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1864295688097681763,สุดยอดเลย เล่นไรไม่ได้เลย แม่ง #เน็ตทรู,สุดยอดเลย เล่นไรไม่ได้เลย แม่ง,เน็ตทรู,relevant,negative
1732310066135806236,ส่งต่อ ซิมเทพ AISความเร็วเน็ตสูงสุด : 15Mbps ปริมาณการใช้งานเน็ต: 100GB/เดือน สนใจอินบล็อกมาได้เลยนะคะ #ซิมเทพ #เน็ตเอไอเอส #ais #simเทพ #ซิมเอไอเอส #ais,ส่งต่อ ซิมเทพ AISความเร็วเน็ตสูงสุด : 15Mbps ปริมาณการใช้งานเน็ต: 100GB/เดือน สนใจอินบล็อกมาได้เลยนะคะ,เน็ตเอไอเอส,relevant,positive
1846453056315285604,ส่งต่อเครื่องแบบนิสิตมกงับ -หัวเข็มขัด+สาย 180 บาท -กระดุม 5 เม็ด 100 บาท -เข็มตรามหาลัย 50 บาท ค่าส่ง 30 บาทเหมาๆ ใส่แค่ไปรับปริญญางับ #เครื่องแบบนิสิต #ทีมมก #เกษตรศาสตร์ #ชุดนักศึกษา #มก #dek68 #dek67 #ชุดนิสิตมก #ส่งต่อชุดนักศึกษา,ส่งต่อเครื่องแบบนิสิตมกงับ -หัวเข็มขัด+สาย 180 บาท -กระดุม 5 เม็ด 100 บาท -เข็มตรามหาลัย 50 บาท ค่าส่ง 30 บาทเหมาๆ ใส่แค่ไปรับปริญญางับ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1835861234438005069,ส่องแพ็กเกจเน็ตรายเดือน YOU สำหรับนักเรียนนักศึกษา True5G คุ้มจนต้องบอกต่อ https://news.trueid.net/detail/yKd2dlaRdmNk… #TrueIDCreator #True #True5G #เน็ตไม่อั้น #ทรู #เน็ตทรู #แพ็กเกจรายเดือนYOU,ส่องแพ็กเกจเน็ตรายเดือน YOU สำหรับนักเรียนนักศึกษา True5G คุ้มจนต้องบอกต่อ https://news.trueid.net/detail/yKd2dlaRdmNk…,เน็ตทรู,relevant,positive
